year,region_code,region_name,lat,lon
2018,0614,Westvoorne,51.89480183003931,4.091549765679201
2018,0617,Strijen,51.74253303799995,4.546613535971457
2018,0620,Vianen,51.968932350722845,5.110916783884749
2018,0622,Vlaardingen,51.91811068773083,4.329426353093976
2018,0626,Voorschoten,52.12167860657436,4.433839120415843
2018,0627,Waddinxveen,52.04085629834241,4.641425945846445
2018,0629,Wassenaar,52.13762474003296,4.372930451638944
2018,0632,Woerden,52.10847134959611,4.899051333803346
2018,0637,Zoetermeer,52.06053636562368,4.490579505643084
2018,0638,Zoeterwoude,52.11463112147687,4.512507738331617
2018,0642,Zwijndrecht,51.82211727277075,4.604410382459188
2018,0654,Borsele,51.44452445982313,3.8144405431852464
2018,0664,Goes,51.5151653553233,3.845757636051652
2018,0668,West Maas en Waal,51.85168125292101,5.496924867972002
2018,0677,Hulst,51.32224592040338,4.068725909381603
2018,0678,Kapelle,51.4851548638938,3.9684265721220227
2018,0687,Middelburg,51.502394310210164,3.648990977461706
2018,0689,Giessenlanden,51.87311619313208,4.931871949912029
2018,0703,Reimerswaal,51.437905147255215,4.136057694469284
2018,0707,Zederik,51.93205042992346,5.012088903374028
2018,0715,Terneuzen,51.28708488366518,3.8461983356382046
2018,0716,Tholen,51.57413491127012,4.134306470488075
2018,0717,Veere,51.53771890633198,3.556120479815771
2018,0718,Vlissingen,51.46167173707448,3.6106253756920936
2018,0733,Lingewaal,51.848513566794246,5.093049133166516
2018,0736,De Ronde Venen,52.22488038249711,4.915886524072646
2018,0737,Tytsjerksteradiel,53.19903894070796,5.965113472283113
2018,0738,Aalburg,51.74653250932461,5.066320715218502
2018,0743,Asten,51.38599318741581,5.780314454759701
2018,0744,Baarle-Nassau,51.439895984613436,4.895377790075373
2018,0748,Bergen op Zoom,51.502584368988856,4.288542710016801
2018,0753,Best,51.51554935160507,5.395285084506546
2018,0755,Boekel,51.60615809119136,5.694701940631003
2018,0756,Boxmeer,51.62193554510152,5.94772184024809
2018,0757,Boxtel,51.57914099108834,5.328276121828869
2018,0758,Breda,51.5850943381903,4.762090547282456
2018,0762,Deurne,51.437282858432724,5.825292050972144
2018,0765,Pekela,53.07108995064818,6.973012866023914
2018,0766,Dongen,51.635265968244205,4.955344596508859
2018,0770,Eersel,51.39808336269596,5.313320049644591
2018,0772,Eindhoven,51.44939493052303,5.458423194284908
2018,0777,Etten-Leur,51.57796325459477,4.645269033736217
2018,0779,Geertruidenberg,51.697081698973854,4.882701399744434
2018,0784,Gilze en Rijen,51.5605108260921,4.920481153121246
2018,0785,Goirle,51.5123865949017,5.032895029263201
2018,0786,Grave,51.74369179556884,5.7438345273876985
2018,0788,Haaren,51.62600816601239,5.218287608621534
2018,0794,Helmond,51.476626868052975,5.654817925292272
2018,0796,'s-Hertogenbosch,51.71726809215676,5.351607168207379
2018,0797,Heusden,51.69718239140157,5.157996253040213
2018,0798,Hilvarenbeek,51.47890899669196,5.142003298435453
2018,0809,Loon op Zand,51.64135127459179,5.048167718163019
2018,0815,Mill en Sint Hubert,51.68593753964934,5.768504924987365
